Country,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
United Kingdom (Europe),826,0.11975,0.201666667,-0.806,-1.00925,-0.120833333,-0.6455,-0.240083333,0.033166667,-0.234083333,-0.332083333,-0.13025,0.2505,-0.3075,-0.0065,-0.039833333,0.277916667,0.290333333,-0.1505,-0.251583333,-0.74725,-0.156833333,-0.312916667,0.214583333,0.291666667,0.10725,-0.62675,-0.79725,-0.46975,0.173083333,0.7875,0.874583333,0.028333333,0.225,-0.13025,0.35075,0.619583333,-0.248833333,0.84425,0.66275,0.863333333,0.579666667,0.340083333,0.879666667,0.942083333,0.937333333,0.85525,1.143416667,0.9975,0.54825,0.653333333,-0.405666667,1.107916667,0.237416667,0.1975
United States,840,-0.09775,-0.148,0.1665,0.29,-0.298333333,-0.142333333,-0.307,0.112,-0.23675,-0.019166667,-0.117,-0.3475,-0.361916667,0.144666667,0.025916667,-0.359,-0.13875,0.479833333,-0.038583333,-0.218416667,0.3455,0.9315,-0.2505,0.122333333,0.021166667,-0.203,0.7695,0.838166667,0.485333333,0.083083333,0.731583333,0.703666667,0.266333333,0.07725,0.480333333,0.541,-0.035666667,0.382916667,1.351166667,0.777,0.85975,0.995583333,1.026166667,0.965083333,0.8775,1.102666667,1.1845,1.0475,0.161416667,0.347083333,0.715583333,0.759916667,1.471083333,2.507111111
Uruguay,858,0.189083333,0.431583333,-0.34875,0.1435,-0.828666667,0.255083333,-0.456333333,0.338416667,0.249666667,0.257583333,0.2155,-0.243083333,0.148583333,-0.083,-0.08325,0.208583333,-0.459666667,0.639583333,0.11875,0.020583333,0.696416667,0.488333333,0.656416667,0.044666667,-0.133333333,0.648083333,0.753583333,0.298666667,-0.2465,0.7405,0.343583333,0.613916667,0.168833333,0.286416667,0.771916667,0.30475,0.514166667,1.0055,0.1615,0.24775,0.39675,1.21425,0.633916667,0.244666667,0.700833333,0.834416667,0.880416667,0.156166667,0.9205,0.511333333,0.560083333,0.464583333,1.149,-0.605625
Uzbekistan,860,-0.453,0.949916667,0.280083333,1.130083333,-0.765,0.442166667,0.774916667,0.128416667,0.094333333,-1.351083333,0.470416667,0.918833333,-1.574666667,0.398166667,-0.720166667,0.587833333,-0.724666667,0.359083333,0.123666667,0.831833333,0.51675,1.014416667,-0.131,1.577,-0.595333333,0.510583333,0.616166667,0.336333333,1.085583333,0.4555,0.953083333,0.521083333,0.353333333,-0.554,0.129166667,1.461333333,-0.05775,1.33725,0.735,1.3985,1.428833333,1.488,1.361916667,0.647666667,1.932,1.534,1.27625,1.418333333,0.799,1.190333333,1.815916667,0.631083333,0.634166667,3.67825
Venezuela,548,0.081166667,0.06725,0.105333333,0.097083333,0.044416667,-0.028916667,0.222,-0.261083333,-0.235583333,0.36475,0.021666667,-0.595583333,-0.083,0.162333333,-0.31675,-0.28275,-0.29675,0.275583333,0.179,0.289416667,0.253083333,0.130666667,0.067166667,0.463583333,-0.03525,-0.270166667,-0.05425,0.65725,0.22775,-0.23375,0.27475,0.1865,0.273333333,0.148,0.1865,0.601583333,0.2785,0.432666667,0.839,0.024833333,0.0685,0.451333333,0.452166667,0.688333333,0.497833333,0.699416667,0.529916667,0.534083333,0.32825,0.764916667,0.83025,0.357333333,0.368583333,0.592875
Vietnam,704,0.174083333,0.122666667,-0.267666667,-0.212416667,-0.016333333,0.129166667,0.551333333,-0.331166667,-0.066583333,0.230666667,-0.05275,-0.564,0.055833333,0.37125,-0.20675,0.017666667,-0.344166667,-0.155166667,-0.06825,0.20075,0.202166667,0.208833333,0.030666667,-0.024916667,-0.214333333,-0.08275,-0.041166667,0.630916667,0.1575,-0.083083333,0.304083333,0.3065,-0.11875,-0.034333333,0.189416667,-0.051,-0.220333333,0.252666667,0.929833333,0.096416667,0.011916667,0.214916667,0.42375,0.52775,0.086916667,0.328,0.553083333,0.332166667,-0.186,0.495583333,0.863333333,-0.277416667,0.734333333,1.262125
Virgin Islands,704,0.367083333,0.124833333,0.033166667,0.252416667,0.12975,-0.246666667,-0.110166667,-0.32,-0.226666667,0.22525,0.056583333,-0.257833333,-0.14875,0.183583333,-0.378333333,-0.3025,-0.398166667,0.180833333,0.167583333,-0.000666667,0.44,0.35325,0.003833333,0.408166667,0.049333333,0.043833333,0.0595,0.593583333,0.2785,0.010416667,0.271666667,0.227583333,0.226416667,0.3805,0.49075,0.678916667,0.193583333,0.564666667,0.902333333,0.44825,0.180583333,0.583166667,0.747833333,0.826583333,0.47925,0.874666667,0.824833333,0.92,0.374,0.6885,1.043666667,0.60925,0.810166667,0.762333333
Western Sahara,732,0.013833333,0.674,0.307166667,0.06925,0.376666667,-0.15725,0.36375,-0.062916667,-0.130666667,0.336916667,0.5715,-0.559583333,-1.02075,0.0815,-0.444416667,-0.245583333,-0.812166667,0.175916667,0.446583333,0.63725,0.515666667,0.611666667,-0.042083333,0.970833333,0.003,0.445916667,0.008083333,1.32075,0.401833333,0.84375,0.991916667,0.230333333,0.3245,-0.108083333,0.5345,0.961083333,0.85225,1.233333333,1.280166667,0.42625,0.610083333,1.294916667,1.047833333,0.998916667,1.010666667,1.097666667,1.031833333,0.735416667,0.913083333,0.971083333,1.70425,0.99125,0.893416667,1.33425
Yemen,887,0.039083333,0.051166667,-0.082666667,-0.011333333,-0.180916667,-0.312333333,0.203833333,-0.01175,-0.175166667,0.4105,0.095916667,-0.251666667,0.2065,-0.001166667,-0.182666667,-0.584833333,-0.331,0.530416667,0.41575,0.305,0.575583333,0.262333333,-0.19725,-0.0355,-0.428916667,-0.397416667,-0.225333333,0.332083333,0.503916667,-0.3855,0.360666667,0.314416667,-0.0135,0.122,0.71425,0.297666667,0.266166667,0.66,1.088666667,1.073583333,1.156166667,0.788916667,0.845166667,1.07775,1.054083333,1.014666667,0.895,1.03075,0.5275,1.062416667,1.02275,1.00825,1.165,1.84975
Zambia,894,0.090083333,0.231166667,-0.043333333,-0.295416667,-0.1805,-0.267333333,0.357,-0.060833333,-0.062666667,0.233416667,0.321333333,-0.119666667,0.091083333,0.169166667,-0.52575,-0.200583333,-0.48375,0.2515,-0.147916667,0.069166667,0.027666667,-0.062166667,0.289583333,1.036083333,0.363833333,0.021833333,-0.015916667,0.998583333,0.575083333,0.334,0.909333333,0.318916667,1.104666667,0.401583333,0.536583333,1.141416667,0.708083333,0.63975,0.990666667,0.14175,0.24875,0.492416667,0.982416667,0.84675,0.458083333,1.5035,0.47425,0.5285,0.225833333,0.36025,0.9575,0.461583333,0.38775,-0.114
Zimbabwe,716,0.008583333,0.2385,0.262583333,-0.4135,-0.089416667,-0.177666667,0.2445,-0.024666667,0.193166667,0.175333333,0.62875,-0.00975,-0.138416667,0.290416667,-0.61175,-0.3365,-0.479,0.235,-0.245333333,0.085666667,-0.041166667,-0.365833333,0.404916667,1.197166667,0.544583333,0.028083333,0.0305,1.1535,0.313,0.26225,0.96025,0.619666667,1.670333333,0.68225,0.43875,1.326333333,0.383166667,0.396666667,0.972166667,0.316333333,-0.021,0.523666667,0.911083333,0.72125,0.160916667,1.339916667,0.44875,0.43425,0.375583333,0.20725,0.81625,0.432416667,0.351333333,-0.45925
